ID,FG_PCT_HOME,FG3_PCT_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,FG_PCT_AWAY,FG3_PCT_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WL_HOME
25840,0.478,0.0,0.95,18,23,41,25,10,6,11,17.0,-3,0.51,,0.923,22,28,50,28,7,6,17,20.0,3,L
25841,0.455,0.556,0.778,10,30,40,30,11,5,14,23.0,9,0.461,0.0,0.714,5,34,39,19,8,2,17,17.0,-9,W
25842,0.5,0.0,0.531,17,33,50,30,7,10,22,15.0,5,0.453,0.0,0.636,9,24,33,27,15,4,15,25.0,-5,W
25843,0.456,0.0,0.815,7,30,37,29,11,2,14,28.0,-10,0.398,0.167,0.925,15,34,49,19,8,0,15,21.0,10,L
25844,0.546,0.333,0.816,13,39,52,30,5,10,11,30.0,31,0.388,0.6,0.765,19,31,50,18,6,2,12,31.0,-31,W
25845,0.432,0.0,0.682,13,33,46,23,5,3,17,23.0,-7,0.456,0.286,0.692,10,26,36,22,12,2,13,23.0,7,L
25846,0.407,0.4,0.808,14,33,47,19,6,5,7,17.0,-1,0.43,0.375,0.727,16,37,53,22,6,6,13,24.0,1,L
25847,0.446,0.25,0.741,21,30,51,16,7,5,19,21.0,2,0.481,0.0,0.654,13,23,36,17,14,4,14,24.0,-2,W
25848,0.562,0.444,0.895,10,28,38,41,5,13,13,23.0,12,0.462,0.5,0.704,21,25,46,32,7,4,17,23.0,-12,W
25849,0.5,0.333,0.774,15,37,52,28,4,4,8,25.0,13,0.462,0.0,0.816,9,31,40,29,4,6,9,24.0,-13,W
25850,0.602,0.222,0.808,10,31,41,32,7,7,10,22.0,27,0.422,0.25,0.893,10,20,30,19,6,2,14,22.0,-27,W
25851,0.4,0.333,0.727,18,21,39,24,12,3,6,26.0,-2,0.553,0.667,0.694,11,39,50,29,2,5,18,26.0,2,L
25852,0.5,,0.634,9,24,33,24,10,4,11,20.0,-14,0.561,0.5,0.704,12,33,45,34,5,5,18,28.0,14,L
25853,0.488,0.286,0.852,11,34,45,27,9,2,17,21.0,12,0.432,0.182,0.731,13,31,44,23,10,2,16,22.0,-12,W
25854,0.44,0.375,0.882,16,30,46,23,3,3,13,20.0,-6,0.451,0.333,0.864,13,27,40,22,11,7,9,16.0,6,L
25855,0.452,0.2,0.833,18,25,43,34,8,12,11,23.0,-9,0.485,0.0,0.792,25,28,53,34,5,5,16,18.0,9,L
25856,0.538,0.25,0.711,12,27,39,26,8,1,11,24.0,9,0.487,0.0,0.75,15,25,40,18,5,5,16,29.0,-9,W
25857,0.482,0.167,0.853,5,29,34,26,9,7,15,29.0,-12,0.483,0.667,0.897,13,33,46,28,4,5,15,24.0,12,L
25858,0.506,0.0,0.778,13,29,42,25,13,13,20,24.0,10,0.469,1.0,0.783,8,27,35,19,11,7,18,21.0,-10,W
25859,0.58,0.6,0.786,9,32,41,35,7,2,13,20.0,6,0.475,0.375,0.76,18,23,41,24,10,2,8,20.0,-6,W
25860,0.494,0.75,0.889,15,25,40,35,15,4,15,27.0,11,0.514,0.1,0.744,11,22,33,25,9,11,22,22.0,-11,W
25861,0.479,0.0,0.676,15,37,52,19,6,8,24,25.0,-10,0.505,0.429,0.718,12,28,40,21,14,7,19,32.0,10,L
25862,0.484,0.4,0.844,15,41,56,39,9,14,14,15.0,27,0.424,0.8,0.533,15,31,46,31,10,8,19,23.0,-27,W
25863,0.624,1.0,0.778,9,37,46,34,9,8,15,32.0,7,0.423,0.462,0.702,18,24,42,23,9,2,11,19.0,-7,W
25864,0.45,0.1,0.692,9,32,41,19,3,3,9,25.0,-11,0.45,0.25,0.848,12,31,43,14,4,3,9,22.0,11,L
25865,0.521,0.2,0.909,11,31,42,33,4,4,8,23.0,9,0.523,0.2,0.7,12,30,42,23,4,5,14,19.0,-9,W
25866,0.462,0.429,0.714,13,27,40,28,3,4,14,31.0,-4,0.507,0.0,0.757,10,27,37,24,7,6,13,28.0,4,L
25867,0.402,0.111,0.818,21,32,53,23,6,7,4,15.0,12,0.425,0.25,0.789,8,34,42,22,1,7,9,18.0,-12,W
25868,0.5,0.5,0.594,13,34,47,24,5,6,13,21.0,8,0.391,0.0,0.75,21,35,56,22,7,9,13,24.0,-8,W
25869,0.543,1.0,0.765,17,37,54,33,8,12,14,26.0,17,0.46,0.333,0.75,18,30,48,27,11,4,13,25.0,-17,W
25870,0.517,0.25,0.814,10,35,45,32,10,4,12,17.0,27,0.456,0.571,0.591,16,28,44,25,5,4,23,32.0,-27,W
25871,0.463,0.545,0.697,13,21,34,25,7,3,11,21.0,-1,0.554,0.2,0.808,9,29,38,29,6,4,13,26.0,1,L
25872,0.412,0.182,0.833,20,33,53,26,3,5,21,23.0,-11,0.449,0.333,0.895,12,25,37,25,9,2,6,20.0,11,L
25873,0.438,0.375,0.735,14,34,48,21,16,12,22,27.0,-1,0.436,0.333,0.676,23,34,57,22,11,7,26,26.0,1,L
25874,0.422,1.0,0.814,15,17,32,23,10,7,14,24.0,-1,0.538,0.0,0.767,11,32,43,29,8,8,20,33.0,1,L
25875,0.419,0.5,0.875,15,34,49,28,11,8,15,22.0,16,0.407,0.2,0.714,19,31,50,27,6,7,21,24.0,-16,W
25876,0.447,0.667,0.667,23,27,50,34,9,8,18,27.0,-5,0.564,0.333,0.6,11,35,46,22,10,4,17,21.0,5,L
25877,0.5,0.167,0.732,11,37,48,25,5,7,10,28.0,5,0.398,0.286,0.833,17,33,50,19,4,0,11,32.0,-5,W
25878,0.458,0.0,0.704,13,29,42,26,10,4,9,24.0,-8,0.525,0.444,0.794,10,41,51,25,3,5,14,21.0,8,L
25879,0.405,0.333,0.727,13,27,40,23,9,6,10,22.0,-5,0.415,0.25,0.75,15,29,44,24,7,2,14,17.0,5,L
25880,0.462,0.5,0.613,24,28,52,18,5,5,18,25.0,8,0.487,0.3,0.852,8,24,32,15,6,4,11,25.0,-8,W
25881,0.526,0.333,0.806,12,34,46,29,10,4,13,19.0,19,0.478,0.429,0.633,17,34,51,30,8,1,16,23.0,-19,W
25882,0.494,0.0,0.787,21,24,45,25,5,0,14,18.0,9,0.576,0.0,0.727,11,23,34,35,8,4,16,29.0,-9,W
25883,0.45,0.455,0.679,14,28,42,25,7,6,18,27.0,-9,0.468,0.6,0.769,11,27,38,21,9,5,13,22.0,9,L
25884,0.447,0.375,0.794,14,32,46,23,13,7,13,26.0,10,0.41,0.5,0.727,16,27,43,21,7,7,18,28.0,-10,W
25885,0.529,0.167,0.792,18,44,62,29,5,6,20,21.0,23,0.378,0.286,0.708,12,17,29,21,13,3,13,20.0,-23,W
25886,0.511,0.5,0.722,10,39,49,31,6,4,12,17.0,19,0.44,0.4,0.55,14,31,45,35,6,4,12,26.0,-19,W
25887,0.535,,0.692,8,28,36,23,8,6,13,27.0,4,0.474,0.333,0.793,11,26,37,17,6,3,14,32.0,-4,W
25888,0.529,0.25,0.727,11,38,49,26,10,4,16,18.0,6,0.463,0.556,0.727,12,28,40,27,9,2,15,18.0,-6,W
25889,0.385,0.273,0.697,14,34,48,26,9,7,15,25.0,4,0.5,0.0,0.545,10,46,56,27,5,8,26,33.0,-4,W
25890,0.568,0.25,0.85,9,29,38,34,10,5,17,27.0,13,0.416,0.188,0.848,17,25,42,23,9,2,18,19.0,-13,W
25891,0.5,0.778,0.818,14,29,43,21,7,3,14,25.0,5,0.442,0.333,0.722,21,26,47,17,10,2,12,26.0,-5,W
25892,0.506,0.0,0.737,14,28,42,26,8,9,6,13.0,16,0.392,0.0,0.8,28,22,50,20,3,3,12,16.0,-16,W
25893,0.525,0.6,0.784,18,28,46,40,5,2,14,25.0,9,0.441,0.143,0.667,37,31,68,27,12,4,12,29.0,-9,W
25894,0.5,0.25,0.893,14,39,53,29,5,3,18,15.0,13,0.429,0.375,0.733,10,27,37,22,14,1,9,21.0,-13,W
25895,0.489,0.0,0.852,15,37,52,32,14,4,22,30.0,21,0.438,0.167,0.724,8,26,34,25,12,4,28,24.0,-21,W
25896,0.506,0.333,0.636,15,30,45,19,5,3,18,22.0,3,0.444,0.357,0.88,14,25,39,25,9,2,19,28.0,-3,W
25897,0.426,0.714,0.846,18,23,41,17,9,3,7,23.0,-5,0.513,0.2,0.914,12,27,39,20,5,4,12,19.0,5,L
25898,0.477,0.357,0.917,12,34,46,26,4,7,11,22.0,-5,0.438,0.273,0.889,12,32,44,20,6,4,8,14.0,5,L
25899,0.427,0.0,0.706,8,30,38,26,9,3,8,24.0,-14,0.473,0.417,0.875,11,40,51,34,6,3,16,25.0,14,L
25900,0.463,0.333,0.793,18,33,51,30,6,11,12,16.0,8,0.437,0.182,0.857,19,36,55,29,6,7,15,26.0,-8,W
25901,0.516,0.375,0.645,20,33,53,34,12,8,17,31.0,17,0.43,0.222,0.684,15,24,39,18,9,11,16,22.0,-17,W
25902,0.556,0.714,0.839,8,30,38,30,10,1,12,24.0,6,0.563,0.615,0.771,9,30,39,27,6,6,18,26.0,-6,W
25903,0.539,0.25,0.677,13,29,42,32,17,7,13,25.0,9,0.5,0.0,0.7,17,31,48,15,6,4,24,25.0,-9,W
25904,0.402,0.25,0.556,19,32,51,26,4,3,16,21.0,-14,0.452,0.167,0.667,16,35,51,23,5,8,10,17.0,14,L
25905,0.425,0.143,0.774,20,32,52,22,6,6,13,22.0,16,0.388,0.5,0.864,12,22,34,21,7,8,14,24.0,-16,W
25906,0.518,0.444,0.759,17,34,51,33,14,7,21,24.0,21,0.4,0.333,0.593,15,24,39,21,9,7,16,21.0,-21,W
25907,0.554,0.5,0.675,14,37,51,32,13,9,17,27.0,16,0.489,0.2,0.743,7,23,30,21,9,7,16,24.0,-16,W
25908,0.558,0.636,0.75,11,34,45,32,9,6,14,16.0,31,0.44,0.8,0.682,13,24,37,24,9,7,18,21.0,-31,W
25909,0.51,0.5,0.471,8,27,35,33,11,4,13,25.0,-12,0.553,0.333,0.867,12,33,45,31,10,8,20,12.0,12,L
25910,0.414,0.375,0.93,16,34,50,22,5,4,15,33.0,3,0.447,0.333,0.723,13,31,44,15,2,3,15,29.0,-3,W
25911,0.478,0.25,0.643,17,29,46,22,10,3,12,20.0,6,0.5,0.333,0.895,10,30,40,20,6,10,18,23.0,-6,W
25912,0.596,0.5,0.947,17,26,43,37,5,2,12,17.0,22,0.534,0.2,0.737,15,21,36,25,9,4,13,22.0,-22,W
25913,0.457,0.5,0.762,15,29,44,26,11,3,9,20.0,-1,0.539,0.4,0.833,3,34,37,30,6,1,13,17.0,1,L
25914,0.51,0.286,0.808,17,43,60,35,17,13,16,25.0,20,0.449,0.333,0.679,13,35,48,25,12,5,21,20.0,-20,W
25915,0.455,0.182,0.742,13,21,34,19,10,4,16,30.0,-1,0.469,0.333,0.737,13,25,38,25,7,5,18,24.0,1,L
25916,0.476,0.333,0.689,13,24,37,23,9,2,17,27.0,12,0.468,0.222,0.647,12,31,43,19,5,2,25,35.0,-12,W
25917,0.506,0.625,0.793,12,29,41,28,10,7,13,27.0,14,0.463,0.0,0.686,18,24,42,24,7,10,17,23.0,-14,W
25918,0.511,0.143,0.5,19,36,55,26,6,8,18,19.0,17,0.458,0.125,0.706,6,28,34,21,9,1,17,22.0,-17,W
25919,0.514,0.333,0.875,5,28,33,17,6,3,15,24.0,-2,0.506,,0.833,10,26,36,22,10,2,15,26.0,2,L
25920,0.482,0.0,0.842,18,26,44,17,9,5,12,22.0,5,0.511,0.0,0.731,14,25,39,21,8,2,14,28.0,-5,W
25921,0.42,0.429,0.795,21,41,62,30,7,5,20,29.0,-4,0.43,0.4,0.743,23,41,64,30,8,12,18,29.0,4,L
25922,0.616,0.333,0.828,6,27,33,35,9,8,12,20.0,19,0.479,0.0,0.788,11,16,27,20,8,3,11,21.0,-19,W
25923,0.449,0.125,0.844,13,34,47,23,10,6,17,22.0,12,0.447,0.545,0.824,13,28,41,30,6,9,20,26.0,-12,W
25924,0.484,0.455,0.826,16,33,49,34,2,7,15,22.0,-4,0.489,0.455,0.862,12,26,38,29,9,5,8,23.0,4,L
25925,0.477,0.125,0.824,13,39,52,25,1,5,12,19.0,6,0.462,0.429,0.75,6,28,34,21,6,1,8,30.0,-6,W
25926,0.559,0.417,0.76,12,38,50,37,12,1,16,22.0,23,0.483,0.143,0.714,5,28,33,26,7,5,16,17.0,-23,W
25927,0.462,0.286,0.704,12,32,44,30,7,8,19,26.0,-4,0.462,0.429,0.8,14,32,46,27,14,7,15,20.0,4,L
25928,0.634,0.0,0.791,5,31,36,32,11,4,17,23.0,21,0.511,0.3,0.727,13,24,37,32,12,2,22,34.0,-21,W
25929,0.516,0.667,0.718,20,28,48,19,13,3,9,25.0,17,0.471,0.667,0.784,16,27,43,16,3,6,16,24.0,-17,W
25930,0.494,0.5,0.818,8,27,35,29,12,3,13,24.0,1,0.47,0.111,0.833,12,33,45,26,11,7,20,18.0,-1,W
25931,0.476,0.222,0.818,12,27,39,27,8,4,21,24.0,-12,0.516,0.375,0.577,16,28,44,29,8,4,18,23.0,12,L
25932,0.425,0.2,0.684,19,32,51,21,7,4,13,19.0,-10,0.5,0.5,0.71,13,33,46,23,8,9,12,28.0,10,L
25933,0.5,0.167,0.793,14,42,56,32,13,9,20,22.0,17,0.398,0.231,0.786,10,28,38,18,12,3,15,23.0,-17,W
25934,0.506,0.333,0.909,13,28,41,25,5,6,13,16.0,10,0.488,0.0,0.688,12,22,34,25,9,3,13,21.0,-10,W
25935,0.513,0.3,0.88,12,17,29,27,7,4,16,19.0,-9,0.542,0.429,0.75,15,24,39,21,11,3,14,17.0,9,L
25936,0.471,0.462,0.781,13,39,52,25,6,5,11,17.0,15,0.412,0.4,0.762,17,32,49,17,7,5,10,27.0,-15,W
25937,0.477,0.5,0.833,16,26,42,27,8,4,15,22.0,-2,0.512,0.571,0.781,13,29,42,27,11,6,15,20.0,2,L
25938,0.505,0.5,0.778,16,37,53,30,13,10,13,25.0,26,0.44,0.333,0.8,8,31,39,18,8,6,23,26.0,-26,W
25939,0.38,0.222,0.85,25,30,55,20,10,4,14,28.0,5,0.425,0.5,0.706,9,33,42,19,7,10,18,22.0,-5,W
25940,0.478,0.7,0.81,14,34,48,25,10,4,10,21.0,17,0.438,0.182,0.7,12,32,44,27,8,4,14,19.0,-17,W
25941,0.44,0.5,0.885,18,22,40,25,11,8,14,30.0,-4,0.525,,0.761,18,34,52,19,9,8,24,24.0,4,L
25942,0.467,0.0,0.912,12,31,43,28,3,8,13,18.0,-13,0.528,0.6,0.684,18,31,49,37,10,2,9,28.0,13,L
25943,0.543,0.0,0.611,23,34,57,31,8,8,20,26.0,17,0.418,0.0,0.806,13,21,34,23,11,5,14,26.0,-17,W
25944,0.427,0.333,0.833,20,22,42,17,6,6,13,18.0,-12,0.548,0.615,0.714,9,26,35,25,7,2,14,13.0,12,L
25945,0.301,0.2,0.8,22,26,48,17,7,8,15,22.0,-13,0.41,0.25,0.85,13,35,48,19,10,8,18,17.0,13,L
25946,0.469,0.0,0.864,14,30,44,29,3,5,10,22.0,-2,0.5,0.25,0.839,10,33,43,22,6,5,8,23.0,2,L
25947,0.57,0.286,0.879,12,33,45,37,14,6,13,30.0,40,0.391,0.25,0.833,17,28,45,25,5,3,22,20.0,-40,W
25948,0.39,0.231,0.794,13,15,28,17,17,7,14,25.0,-4,0.492,0.5,0.861,13,34,47,29,8,9,29,28.0,4,L
25949,0.575,0.5,0.654,13,31,44,34,12,6,24,22.0,14,0.426,0.4,0.714,22,22,44,18,10,1,26,17.0,-14,W
25950,0.526,0.167,0.811,10,27,37,30,5,6,14,20.0,9,0.481,0.25,0.889,10,24,34,25,8,2,15,32.0,-9,W
25951,0.566,0.5,0.667,11,32,43,25,11,8,15,30.0,17,0.39,0.0,0.75,15,24,39,16,11,3,14,24.0,-17,W
25952,0.418,0.375,0.861,11,22,33,11,10,7,8,15.0,-4,0.538,0.429,0.789,11,35,46,28,5,5,18,27.0,4,L
25953,0.548,0.182,0.675,16,37,53,31,14,7,14,26.0,16,0.44,0.5,0.78,16,24,40,23,9,4,16,27.0,-16,W
25954,0.433,0.286,0.6,14,33,47,13,6,6,13,24.0,-4,0.427,0.25,0.733,18,33,51,20,7,7,11,20.0,4,L
25955,0.465,0.222,0.703,14,35,49,29,8,6,13,21.0,-7,0.489,,0.821,13,35,48,34,9,1,10,25.0,7,L
25956,0.471,0.2,0.63,12,32,44,20,8,2,14,27.0,-8,0.488,0.5,0.821,9,33,42,28,5,9,15,21.0,8,L
25957,0.588,0.3,0.794,11,22,33,31,8,4,11,25.0,-4,0.638,0.5,0.824,6,19,25,28,8,6,9,26.0,4,L
25958,0.556,0.667,0.781,7,25,32,24,12,6,19,16.0,10,0.531,0.556,0.545,13,24,37,27,9,3,24,26.0,-10,W
25959,0.644,,0.727,9,28,37,29,10,10,21,21.0,19,0.391,0.571,0.76,24,19,43,18,9,4,20,24.0,-19,W
25960,0.441,0.5,0.789,13,28,41,20,8,5,11,19.0,-3,0.457,0.462,0.828,19,36,55,19,9,2,15,27.0,3,L
25961,0.481,0.2,0.596,11,33,44,25,13,9,18,24.0,10,0.4,0.25,0.833,15,33,48,20,11,2,24,29.0,-10,W
25962,0.512,0.25,0.816,14,27,41,28,11,7,15,30.0,12,0.474,0.167,0.769,14,24,38,27,6,4,19,27.0,-12,W
25963,0.495,0.5,0.559,13,38,51,30,11,9,11,20.0,7,0.482,0.429,0.767,9,41,50,26,4,3,18,23.0,-7,W
25964,0.435,0.333,0.646,16,34,50,23,12,6,16,20.0,11,0.42,0.333,0.682,22,34,56,22,7,6,21,28.0,-11,W
25965,0.439,0.2,0.917,20,30,50,28,5,8,14,20.0,-3,0.44,0.333,0.774,11,26,37,21,8,5,9,14.0,3,L
25966,0.488,0.25,0.816,9,36,45,26,9,5,16,29.0,7,0.451,0.4,0.824,13,25,38,25,7,5,19,34.0,-7,W
25967,0.513,0.25,0.857,11,29,40,29,5,3,10,27.0,2,0.481,0.333,0.727,12,25,37,24,4,0,9,25.0,-2,W
25968,0.433,0.286,0.556,15,23,38,23,9,1,22,22.0,-16,0.526,0.375,0.808,12,32,44,28,15,6,22,18.0,16,L
25969,0.404,0.0,0.889,20,30,50,22,7,6,14,33.0,-11,0.473,0.444,0.786,12,29,41,23,3,8,14,25.0,11,L
25970,0.534,0.25,0.8,19,17,36,28,9,6,10,20.0,-8,0.554,0.556,0.839,21,23,44,27,5,2,15,18.0,8,L
25971,0.53,0.5,0.714,10,25,35,25,9,4,15,23.0,-1,0.512,0.364,0.759,14,29,43,22,9,3,17,23.0,1,L
25972,0.452,0.333,0.846,12,27,39,21,11,2,12,22.0,-10,0.539,1.0,0.722,9,29,38,26,5,3,14,14.0,10,L
25973,0.486,0.4,0.708,13,36,49,16,5,9,21,26.0,-5,0.452,0.6,0.759,14,25,39,26,9,4,11,35.0,5,L
25974,0.438,0.0,0.775,23,29,52,21,12,9,23,28.0,-3,0.494,0.111,0.794,10,28,38,21,14,11,20,26.0,3,L
25975,0.396,0.25,0.733,23,17,40,25,13,2,13,13.0,-4,0.562,0.0,0.714,7,30,37,29,5,8,19,12.0,4,L
25976,0.488,0.3,0.789,8,29,37,23,7,1,12,25.0,-5,0.52,0.167,0.737,8,34,42,22,8,3,15,17.0,5,L
25977,0.559,0.222,0.786,17,34,51,29,8,0,14,22.0,25,0.456,0.0,0.742,14,22,36,20,6,3,14,21.0,-25,W
25978,0.418,0.25,0.818,14,36,50,26,2,2,13,31.0,-1,0.437,0.0,0.675,11,39,50,17,7,6,11,21.0,1,L
25979,0.57,0.222,0.762,5,27,32,30,8,10,15,21.0,-3,0.5,0.667,0.852,9,30,39,25,7,5,16,19.0,3,L
25980,0.577,0.5,0.688,9,27,36,31,8,7,7,17.0,17,0.477,0.3,0.85,16,25,41,19,4,4,15,23.0,-17,W
25981,0.525,0.455,0.886,13,33,46,34,10,8,15,32.0,25,0.416,0.545,0.841,13,29,42,24,8,0,27,22.0,-25,W
25982,0.493,0.455,0.9,6,28,34,29,5,7,21,31.0,-8,0.5,0.167,0.917,12,21,33,22,10,6,14,22.0,8,L
25983,0.469,0.125,0.75,17,28,45,23,9,4,13,23.0,-12,0.525,0.2,0.844,11,33,44,29,10,7,11,15.0,12,L
25984,0.523,0.286,0.674,10,39,49,30,14,5,16,19.0,34,0.393,0.6,0.824,12,32,44,23,7,3,21,33.0,-34,W
25985,0.434,0.5,0.818,17,34,51,30,13,3,20,23.0,3,0.469,0.4,0.69,10,38,48,27,14,5,20,31.0,-3,W
25986,0.5,0.5,0.784,11,30,41,29,7,1,8,22.0,6,0.512,0.5,0.741,9,27,36,28,5,7,12,26.0,-6,W
25987,0.578,0.333,0.842,9,37,46,30,8,5,17,21.0,30,0.4,0.286,0.815,19,23,42,22,10,6,14,30.0,-30,W
25988,0.549,0.0,0.643,5,32,37,30,17,9,27,25.0,-5,0.479,0.5,0.645,16,32,48,21,15,4,19,25.0,5,L
25989,0.573,0.25,0.818,9,27,36,28,8,4,10,16.0,11,0.5,0.2,0.909,13,25,38,27,6,5,16,22.0,-11,W
25990,0.464,0.417,0.714,13,30,43,20,9,2,16,24.0,3,0.494,0.25,0.731,9,26,35,22,11,0,19,26.0,-3,W
25991,0.544,0.25,0.667,15,27,42,36,6,8,14,18.0,12,0.465,0.5,0.696,14,23,37,25,8,2,16,19.0,-12,W
25992,0.489,0.563,0.743,14,21,35,26,8,3,17,36.0,-7,0.452,0.4,0.816,24,29,53,23,7,3,18,30.0,7,L
25993,0.494,0.6,0.743,11,29,40,26,8,7,10,19.0,16,0.456,0.2,0.815,12,28,40,28,7,5,16,23.0,-16,W
25994,0.568,0.375,0.846,13,29,42,36,10,6,13,25.0,22,0.435,0.333,0.654,16,22,38,21,8,3,17,21.0,-22,W
25995,0.398,0.0,0.71,19,41,60,25,7,4,16,28.0,5,0.411,0.0,0.63,12,33,45,26,7,3,12,28.0,-5,W
25996,0.356,0.455,0.708,16,37,53,20,6,8,19,25.0,-6,0.396,0.2,0.731,15,38,53,23,14,10,14,21.0,6,L
25997,0.466,0.333,0.655,19,30,49,27,5,9,11,20.0,20,0.384,0.0,0.963,7,24,31,18,7,4,13,20.0,-20,W
25998,0.556,0.0,0.643,15,31,46,27,11,8,21,23.0,23,0.411,0.125,0.615,24,25,49,23,9,7,20,28.0,-23,W
25999,0.494,0.286,0.833,18,28,46,25,9,3,17,21.0,9,0.506,0.2,0.667,18,20,38,26,9,5,11,29.0,-9,W
26000,0.451,0.444,0.722,12,20,32,25,5,4,21,16.0,-25,0.579,0.556,0.684,12,23,35,26,11,5,12,18.0,25,L
26001,0.527,0.2,0.727,17,30,47,33,8,5,9,22.0,26,0.479,0.0,0.619,13,29,42,28,5,2,13,32.0,-26,W
26002,0.602,0.4,0.862,10,26,36,38,6,2,11,17.0,-3,0.591,0.4,0.857,10,18,28,36,8,3,9,20.0,3,L
26003,0.55,0.667,0.791,13,28,41,21,8,4,21,22.0,15,0.462,0.545,0.792,8,20,28,24,10,1,16,28.0,-15,W
26004,0.4,0.333,0.846,17,34,51,23,4,3,14,32.0,-2,0.434,0.333,0.733,12,25,37,18,9,3,11,30.0,2,L
26005,0.488,0.0,0.788,11,42,53,23,9,5,19,21.0,7,0.394,0.2,0.778,14,29,43,19,10,5,10,23.0,-7,W
26006,0.529,0.125,0.769,6,33,39,32,11,3,22,29.0,-12,0.521,0.333,0.719,14,33,47,34,13,3,17,19.0,12,L
26007,0.389,0.0,0.815,15,30,45,20,5,1,20,24.0,-27,0.573,0.0,0.654,10,31,41,28,10,8,12,23.0,27,L
26008,0.476,0.556,0.846,15,30,45,24,4,4,8,21.0,16,0.43,0.273,0.864,15,27,42,21,5,5,15,30.0,-16,W
26009,0.402,,0.755,18,33,51,26,15,10,14,21.0,13,0.459,0.5,0.615,11,37,48,28,8,4,23,33.0,-13,W
26010,0.438,0.2,0.8,21,25,46,23,9,2,8,23.0,-2,0.486,0.556,0.788,7,26,33,23,5,3,11,22.0,2,L
26011,0.547,0.5,0.889,8,32,40,34,6,5,12,24.0,13,0.488,0.182,0.844,9,27,36,25,9,6,13,30.0,-13,W
26012,0.584,0.545,0.692,7,25,32,30,9,9,12,27.0,5,0.506,0.167,0.75,11,25,36,23,9,3,11,20.0,-5,W
26013,0.518,0.273,0.75,8,27,35,28,15,6,20,24.0,-5,0.478,0.583,0.8,16,32,48,29,12,6,21,21.0,5,L
26014,0.564,0.25,1.0,9,43,52,37,7,11,18,24.0,16,0.402,0.25,0.759,15,22,37,20,8,3,9,26.0,-16,W
26015,0.471,0.5,0.625,11,28,39,28,5,9,19,20.0,-11,0.524,1.0,0.792,12,31,43,24,15,2,12,23.0,11,L
26016,0.455,0.375,0.8,17,29,46,20,4,1,17,21.0,-17,0.534,0.429,0.8,11,31,42,24,11,3,10,21.0,17,L
26017,0.511,0.5,0.75,8,41,49,36,9,2,9,23.0,30,0.363,1.0,0.727,13,35,48,16,4,3,16,26.0,-30,W
26018,0.396,0.167,0.727,20,38,58,25,9,7,16,27.0,13,0.396,0.0,0.632,20,35,55,20,9,3,21,33.0,-13,W
26019,0.422,0.167,0.929,15,34,49,16,6,2,9,21.0,5,0.47,0.25,0.792,10,31,41,15,6,4,14,21.0,-5,W
26020,0.422,0.5,0.75,10,28,38,23,13,9,16,19.0,-11,0.545,0.667,0.789,13,38,51,33,7,8,22,31.0,11,L
26021,0.476,0.0,0.824,17,28,45,14,9,7,22,20.0,-14,0.538,0.333,0.704,9,28,37,26,12,3,20,19.0,14,L
26022,0.475,0.4,0.794,15,32,47,23,11,6,16,17.0,8,0.462,0.273,0.957,6,25,31,19,10,4,14,24.0,-8,W
26023,0.541,0.333,0.763,13,26,39,23,8,6,20,22.0,-7,0.535,0.444,0.875,10,22,32,29,13,3,12,21.0,7,L
26024,0.469,0.333,0.533,15,36,51,27,8,9,19,26.0,-10,0.447,0.125,0.73,19,39,58,24,9,7,15,21.0,10,L
26025,0.474,0.5,0.8,12,27,39,19,6,5,18,26.0,4,0.458,0.333,0.793,11,24,35,28,12,4,13,25.0,-4,W
26026,0.47,0.222,0.784,17,32,49,26,5,9,16,16.0,12,0.433,0.333,0.857,14,28,42,26,10,3,15,27.0,-12,W
26027,0.578,0.667,0.8,16,28,44,31,8,9,18,21.0,25,0.5,0.0,0.652,9,17,26,29,10,1,14,19.0,-25,W
26028,0.455,0.556,0.846,9,40,49,28,3,9,11,32.0,-3,0.446,0.5,0.712,14,33,47,26,8,6,7,26.0,3,L
26029,0.407,0.125,0.767,15,33,48,24,7,3,16,24.0,-14,0.471,0.455,0.926,12,39,51,25,10,3,14,26.0,14,L
26030,0.429,0.143,0.81,14,24,38,28,9,2,13,25.0,-21,0.516,0.5,0.947,18,30,48,26,6,4,15,20.0,21,L
26031,0.475,0.444,0.913,14,24,38,32,12,12,13,27.0,7,0.483,0.0,0.788,18,31,49,23,10,6,23,25.0,-7,W
26032,0.449,0.364,0.636,19,14,33,23,6,3,10,16.0,-22,0.616,1.0,0.955,18,30,48,30,6,7,16,20.0,22,L
26033,0.551,0.444,0.778,8,29,37,31,9,7,15,19.0,21,0.412,0.667,0.789,23,30,53,26,8,5,17,24.0,-21,W
26034,0.479,0.429,0.7,14,30,44,31,7,7,15,25.0,-1,0.529,0.273,0.69,7,33,40,37,9,6,16,30.0,1,L
26035,0.567,0.167,0.8,17,35,52,40,5,9,13,16.0,9,0.484,0.5,0.913,11,25,36,25,7,5,8,17.0,-9,W
